AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
25,Massachusetts,2,MA,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"8,730",9.4,2.605,1.00,,42.29,"87,950",1.9,21.27,27.44,40.71,54.90,66.34,"44,240","57,070","84,670","114,190","137,990",,
25,Massachusetts,2,MA,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,910,8.2,0.273,1.69,,61.77,"128,490",2.4,35.56,42.87,55.73,76.01,96.71,"73,960","89,180","115,910","158,110","201,150",,
25,Massachusetts,2,MA,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"2,830",7.0,0.846,1.22,,44.37,"92,290",2.5,25.69,31.65,40.60,52.87,68.56,"53,430","65,840","84,450","109,970","142,610",,
25,Massachusetts,2,MA,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,"2,620",10.8,0.781,2.80,,55.86,"116,180",3.3,33.50,40.02,52.58,69.04,81.06,"69,690","83,250","109,370","143,590","168,610",,
25,Massachusetts,2,MA,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,060",9.3,0.318,0.74,,55.12,"114,660",3.7,33.24,39.89,52.30,63.83,82.43,"69,130","82,960","108,790","132,760","171,460",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"107,560",2.2,27.410,0.83,,39.32,"81,780",0.9,19.37,27.31,37.82,49.83,61.76,"40,290","56,810","78,660","103,650","128,460",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"14,860",4.9,3.788,0.92,,45.60,"94,860",1.4,28.09,34.97,43.79,54.48,66.92,"58,420","72,740","91,080","113,320","139,200",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"2,180",8.7,0.554,0.56,,46.04,"95,760",1.9,28.29,35.77,45.44,55.94,65.79,"58,850","74,400","94,520","116,360","136,850",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,180,5.7,0.045,0.21,,43.44,"90,350",5.6,28.96,33.90,40.51,53.52,62.61,"60,230","70,500","84,260","111,310","130,230",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"2,070",6.9,0.527,0.40,,31.11,"64,710",2.5,17.67,22.49,29.67,37.58,47.25,"36,750","46,780","61,710","78,160","98,280",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"19,480",3.5,4.965,1.09,,23.61,"49,120",1.0,14.38,17.36,22.10,28.71,35.72,"29,920","36,100","45,970","59,730","74,300",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"3,360",9.2,0.856,0.75,,51.62,"107,370",2.5,27.51,39.18,52.07,63.86,76.45,"57,230","81,500","108,300","132,820","159,010",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"6,300",3.1,1.605,0.66,,38.36,"79,780",1.0,24.08,30.11,37.43,46.18,54.36,"50,090","62,630","77,860","96,040","113,080",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,"2,400",5.1,0.612,0.64,,42.52,"88,440",1.6,25.53,30.61,40.91,54.35,63.41,"53,110","63,660","85,090","113,050","131,890",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"3,410",12.3,0.869,0.68,,36.31,"75,520",2.5,20.11,25.03,35.21,45.88,56.68,"41,840","52,060","73,230","95,420","117,890",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"38,010",4.4,9.687,0.91,,44.51,"92,580",1.1,26.60,34.32,43.26,53.83,63.98,"55,320","71,390","89,970","111,970","133,080",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,"2,120",6.5,0.539,0.48,,33.21,"69,080",2.0,16.18,23.16,32.43,40.75,51.98,"33,660","48,180","67,460","84,770","108,120",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"7,710",5.9,1.964,0.75,,38.28,"79,630",1.9,20.18,26.96,37.28,48.99,59.41,"41,980","56,070","77,550","101,900","123,570",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,110,22.8,0.027,1.54,,49.19,"102,320",3.1,28.46,39.86,52.11,60.58,65.92,"59,200","82,900","108,390","126,010","137,110",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"1,810",8.8,0.460,0.67,,41.33,"85,970",1.9,26.36,31.47,38.66,49.88,61.82,"54,830","65,450","80,420","103,760","128,590",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,790,11.0,0.201,0.72,,37.61,"78,230",2.2,19.14,28.68,36.47,45.73,56.31,"39,800","59,650","75,850","95,110","117,130",,
26,Michigan,2,MI,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,940",7.0,0.494,1.15,,38.19,"79,440",4.0,22.39,26.68,35.93,46.62,57.81,"46,570","55,500","74,730","96,960","120,250",,
27,Minnesota,2,MN,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"98,240",2.2,36.268,1.10,,45.47,"94,570",1.0,25.13,32.52,44.00,56.53,68.34,"52,270","67,650","91,510","117,590","142,150",,
27,Minnesota,2,MN,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"18,390",3.4,6.789,1.64,,48.21,"100,280",1.8,29.19,36.35,46.32,57.81,68.86,"60,720","75,610","96,340","120,240","143,220",,
27,Minnesota,2,MN,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"2,450",7.0,0.906,0.91,,49.88,"103,750",1.3,31.89,38.46,48.24,59.94,72.18,"66,330","80,000","100,340","124,670","150,130",,
27,Minnesota,2,MN,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,220,29.0,0.083,0.38,,64.10,"133,340",4.2,43.80,52.62,63.61,76.22,87.71,"91,100","109,460","132,320","158,530","182,440",,
27,Minnesota,2,MN,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"5,180",5.9,1.913,1.44,,34.33,"71,410",3.0,21.52,25.85,31.72,39.09,49.86,"44,770","53,760","65,980","81,320","103,700",,
27,Minnesota,2,MN,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"12,200",3.9,4.504,0.99,,27.87,"57,960",1.0,17.65,21.60,26.80,32.24,39.44,"36,720","44,920","55,740","67,060","82,040",,
27,Minnesota,2,MN,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"2,620",8.0,0.968,0.85,,60.60,"126,050",4.1,37.54,47.68,58.39,68.87,81.39,"78,090","99,170","121,460","143,240","169,300",,
27,Minnesota,2,MN,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"6,300",4.3,2.325,0.95,,41.76,"86,860",1.5,27.11,33.95,41.71,49.82,59.20,"56,390","70,610","86,760","103,630","123,140",,
27,Minnesota,2,MN,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,"2,830",6.9,1.043,1.09,,51.15,"106,380",1.7,31.53,39.20,51.02,62.20,74.64,"65,580","81,530","106,120","129,380","155,250",,
